id	name	node_type
GO:0003839	gamma-glutamylcyclotransferase activity	Phenotype
GO:0019200	carbohydrate kinase activity	Phenotype
GO:0036431	dCMP kinase activity	Phenotype
GO:0046050	UMP catabolic process	Phenotype
GO:0048256	flap endonuclease activity	Phenotype
GO:0004176	ATP-dependent peptidase activity	Phenotype
GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	Phenotype
GO:0004363	glutathione synthase activity	Phenotype
GO:0004496	mevalonate kinase activity	Phenotype
GO:0005542	folic acid binding	Phenotype
GO:0007163	establishment or maintenance of cell polarity	Phenotype
GO:0032594	protein transport within lipid bilayer	Phenotype
GO:0047918	GDP-mannose 3,5-epimerase activity	Phenotype
GO:0006572	L-tyrosine catabolic process	Phenotype
GO:1990676	Golgi trans cisterna membrane	Phenotype
GO:0008967	phosphoglycolate phosphatase activity	Phenotype
GO:0015075	monoatomic ion transmembrane transporter activity	Phenotype
GO:0008478	pyridoxal kinase activity	Phenotype
GO:0009443	pyridoxal 5'-phosphate salvage	Phenotype
GO:0000028	ribosomal small subunit assembly	Phenotype
GO:0140104	molecular carrier activity	Phenotype
GO:0004660	protein farnesyltransferase activity	Phenotype
GO:0005965	protein farnesyltransferase complex	Phenotype
GO:0097157	pre-mRNA intronic binding	Phenotype
GO:0033615	mitochondrial proton-transporting ATP synthase complex assembly	Phenotype
GO:0044877	protein-containing complex binding	Phenotype
GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	Phenotype
GO:0015136	sialic acid transmembrane transporter activity	Phenotype
GO:0015739	sialic acid transport	Phenotype
GO:0001714	endodermal cell fate specification	Phenotype
GO:0090156	intracellular sphingolipid homeostasis	Phenotype
GO:0071035	nuclear polyadenylation-dependent rRNA catabolic process	Phenotype
GO:0016836	hydro-lyase activity	Phenotype
GO:0004347	glucose-6-phosphate isomerase activity	Phenotype
GO:0035299	inositol-1,3,4,5,6-pentakisphosphate 2-kinase activity	Phenotype
GO:0046487	glyoxylate metabolic process	Phenotype
GO:0035019	somatic stem cell population maintenance	Phenotype
GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase [NAD(P)+] activity	Phenotype
GO:0080007	S-nitrosoglutathione reductase (NADH) activity	Phenotype
GO:0005545	1-phosphatidylinositol binding	Phenotype
GO:0050792	regulation of viral process	Phenotype
GO:0071918	urea transmembrane transport	Phenotype
GO:0072710	response to hydroxyurea	Phenotype
GO:0010945	coenzyme A diphosphatase activity	Phenotype
GO:2001294	malonyl-CoA catabolic process	Phenotype
GO:0043201	response to L-leucine	Phenotype
GO:0090292	nuclear matrix anchoring at nuclear membrane	Phenotype
GO:0004587	ornithine aminotransferase activity	Phenotype
GO:0006593	L-ornithine catabolic process	Phenotype
GO:0017040	N-acylsphingosine amidohydrolase activity	Phenotype
GO:0042134	rRNA primary transcript binding	Phenotype
GO:1990904	ribonucleoprotein complex	Phenotype
GO:0016560	protein import into peroxisome matrix, docking	Phenotype
GO:0140506	endoplasmic reticulum-autophagosome adaptor activity	Phenotype
GO:0005763	mitochondrial small ribosomal subunit	Phenotype
GO:0030705	cytoskeleton-dependent intracellular transport	Phenotype
GO:0017053	transcription repressor complex	Phenotype
GO:0003878	ATP citrate synthase activity	Phenotype
GO:0000224	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	Phenotype
GO:0015172	acidic amino acid transmembrane transporter activity	Phenotype
GO:0015810	aspartate transmembrane transport	Phenotype
GO:0015827	tryptophan transport	Phenotype
GO:0005997	xylulose metabolic process	Phenotype
GO:0017046	peptide hormone binding	Phenotype
GO:0009593	detection of chemical stimulus	Phenotype
GO:0004733	pyridoxamine phosphate oxidase activity	Phenotype
GO:0052856	NAD(P)HX epimerase activity	Phenotype
GO:0000295	adenine nucleotide transmembrane transporter activity	Phenotype
GO:0001409	guanine nucleotide transmembrane transporter activity	Phenotype
GO:1903790	guanine nucleotide transmembrane transport	Phenotype
GO:0002098	tRNA wobble uridine modification	Phenotype
GO:0050708	regulation of protein secretion	Phenotype
GO:0070524	11-beta-hydroxysteroid dehydrogenase (NADP+) activity	Phenotype
GO:0008177	succinate dehydrogenase (quinone) activity	Phenotype
GO:0001729	ceramide kinase activity	Phenotype
GO:0007066	female meiosis sister chromatid cohesion	Phenotype
GO:0045053	protein retention in Golgi apparatus	Phenotype
GO:0004614	phosphoglucomutase activity	Phenotype
GO:0046526	D-xylulose reductase activity	Phenotype
GO:0046398	UDP-glucuronate metabolic process	Phenotype
GO:0004766	spermidine synthase activity	Phenotype
GO:0033233	regulation of protein sumoylation	Phenotype
GO:0070402	NADPH binding	Phenotype
GO:0004411	homogentisate 1,2-dioxygenase activity	Phenotype
GO:0006393	termination of mitochondrial transcription	Phenotype
GO:0008441	3'(2'),5'-bisphosphate nucleotidase activity	Phenotype
GO:0016312	inositol bisphosphate phosphatase activity	Phenotype
GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	Phenotype
GO:0015152	glucose-6-phosphate transmembrane transporter activity	Phenotype
GO:0015760	glucose-6-phosphate transport	Phenotype
GO:0031452	negative regulation of heterochromatin formation	Phenotype
GO:0031204	post-translational protein targeting to membrane, translocation	Phenotype
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	Phenotype
GO:0004515	nicotinate-nucleotide adenylyltransferase activity	Phenotype
GO:0045178	basal part of cell	Phenotype
GO:0031435	mitogen-activated protein kinase kinase kinase binding	Phenotype
GO:0051019	mitogen-activated protein kinase binding	Phenotype
GO:0004379	glycylpeptide N-tetradecanoyltransferase activity	Phenotype
GO:0005840	ribosome	Phenotype
GO:0019107	myristoyltransferase activity	Phenotype
GO:0003910	DNA ligase (ATP) activity	Phenotype
GO:0015074	DNA integration	Phenotype
GO:0044788	host-mediated perturbation of viral process	Phenotype
GO:0016918	retinal binding	Phenotype
GO:0030644	intracellular chloride ion homeostasis	Phenotype
GO:0033971	hydroxyisourate hydrolase activity	Phenotype
GO:0051997	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase activity	Phenotype
GO:0002188	translation reinitiation	Phenotype
GO:0043530	adenosine 5'-monophosphoramidase activity	Phenotype
GO:0047352	adenylylsulfate-ammonia adenylyltransferase activity	Phenotype
GO:0047710	bis(5'-adenosyl)-triphosphatase activity	Phenotype
GO:0006720	isoprenoid metabolic process	Phenotype
GO:0019784	deNEDDylase activity	Phenotype
GO:0070403	NAD+ binding	Phenotype
GO:0071318	cellular response to ATP	Phenotype
GO:1903533	regulation of protein targeting	Phenotype
GO:1903553	positive regulation of extracellular exosome assembly	Phenotype
GO:0097275	intracellular ammonium homeostasis	Phenotype
GO:0005544	calcium-dependent phospholipid binding	Phenotype
GO:1903288	positive regulation of potassium ion import across plasma membrane	Phenotype
GO:0006450	regulation of translational fidelity	Phenotype
GO:0090560	2-(3-amino-3-carboxypropyl)histidine synthase activity	Phenotype
GO:1990145	maintenance of translational fidelity	Phenotype
GO:0034709	methylosome	Phenotype
GO:0003842	L-glutamate gamma-semialdehyde dehydrogenase activity	Phenotype
GO:0033746	histone H3R2 demethylase activity	Phenotype
GO:0033749	histone H4R3 demethylase activity	Phenotype
GO:0008409	5'-3' exonuclease activity	Phenotype
GO:0097167	circadian regulation of translation	Phenotype
GO:0046914	transition metal ion binding	Phenotype
GO:0033919	glucan 1,3-alpha-glucosidase activity	Phenotype
GO:0001735	prenylcysteine oxidase activity	Phenotype
GO:0030327	prenylated protein catabolic process	Phenotype
GO:0004441	inositol-1,4-bisphosphate 1-phosphatase activity	Phenotype
GO:0009968	negative regulation of signal transduction	Phenotype
GO:0006354	DNA-templated transcription elongation	Phenotype
GO:0071275	cellular response to aluminum ion	Phenotype
GO:0003837	beta-ureidopropionase activity	Phenotype
GO:0047412	N-(long-chain-acyl)ethanolamine deacylase activity	Phenotype
GO:0043995	histone H4K5 acetyltransferase activity	Phenotype
GO:0033186	CAF-1 complex	Phenotype
GO:0000964	mitochondrial RNA 5'-end processing	Phenotype
GO:1902895	positive regulation of miRNA transcription	Phenotype
GO:0000959	mitochondrial RNA metabolic process	Phenotype
GO:1904293	negative regulation of ERAD pathway	Phenotype
GO:1990569	UDP-N-acetylglucosamine transmembrane transport	Phenotype
GO:0031071	cysteine desulfurase activity	Phenotype
GO:0005652	nuclear lamina	Phenotype
GO:0007018	microtubule-based movement	Phenotype
GO:0003860	3-hydroxyisobutyryl-CoA hydrolase activity	Phenotype
GO:0006574	L-valine catabolic process	Phenotype
GO:0006895	Golgi to endosome transport	Phenotype
GO:0015801	aromatic amino acid transport	Phenotype
GO:0004792	thiosulfate-cyanide sulfurtransferase activity	Phenotype
GO:0015292	uniporter activity	Phenotype
GO:0000786	nucleosome	Phenotype
GO:0032197	retrotransposition	Phenotype
GO:0005637	nuclear inner membrane	Phenotype
GO:0046030	inositol trisphosphate phosphatase activity	Phenotype
GO:0033011	perinuclear theca	Phenotype
GO:1903286	regulation of potassium ion import	Phenotype
GO:0140946	histone H3K4 dimethyltransferase activity	Phenotype
GO:0070888	E-box binding	Phenotype
GO:0016215	acyl-CoA desaturase activity	Phenotype
GO:0003868	4-hydroxyphenylpyruvate dioxygenase activity	Phenotype
GO:0044528	regulation of mitochondrial mRNA stability	Phenotype
GO:0004331	fructose-2,6-bisphosphate 2-phosphatase activity	Phenotype
GO:0003002	regionalization	Phenotype
GO:0003972	RNA ligase (ATP) activity	Phenotype
GO:0004113	2',3'-cyclic-nucleotide 3'-phosphodiesterase activity	Phenotype
GO:0051292	nuclear pore complex assembly	Phenotype
GO:0008476	protein-tyrosine sulfotransferase activity	Phenotype
GO:0000012	single strand break repair	Phenotype
GO:0043007	maintenance of rDNA	Phenotype
GO:0009000	selenocysteine lyase activity	Phenotype
GO:0006399	tRNA metabolic process	Phenotype
GO:0140713	histone chaperone activity	Phenotype
GO:0000146	microfilament motor activity	Phenotype
GO:0004040	amidase activity	Phenotype
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	Phenotype
GO:0042149	cellular response to glucose starvation	Phenotype
GO:0031054	pre-miRNA processing	Phenotype
GO:0004637	phosphoribosylamine-glycine ligase activity	Phenotype
GO:0006760	folic acid-containing compound metabolic process	Phenotype
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	Phenotype
GO:0060416	response to growth hormone	Phenotype
GO:0006287	base-excision repair, gap-filling	Phenotype
GO:0046185	aldehyde catabolic process	Phenotype
GO:0045948	positive regulation of translational initiation	Phenotype
GO:0010789	meiotic sister chromatid cohesion involved in meiosis I	Phenotype
GO:0004334	fumarylacetoacetase activity	Phenotype
GO:0004499	N,N-dimethylaniline monooxygenase activity	Phenotype
GO:0004632	phosphopantothenate--cysteine ligase activity	Phenotype
GO:0048103	somatic stem cell division	Phenotype
GO:0016618	hydroxypyruvate reductase [NAD(P)H] activity	Phenotype
GO:0030267	glyoxylate reductase (NADPH) activity	Phenotype
GO:0016746	acyltransferase activity	Phenotype
GO:0010845	positive regulation of reciprocal meiotic recombination	Phenotype
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	Phenotype
GO:0030619	U1 snRNA binding	Phenotype
GO:0030620	U2 snRNA binding	Phenotype
GO:0030943	mitochondrion targeting sequence binding	Phenotype
GO:0045040	protein insertion into mitochondrial outer membrane	Phenotype
GO:0032509	endosome transport via multivesicular body sorting pathway	Phenotype
GO:0010828	positive regulation of D-glucose transmembrane transport	Phenotype
GO:0018023	peptidyl-lysine trimethylation	Phenotype
GO:0046520	sphingoid biosynthetic process	Phenotype
GO:0102772	sphingolipid C4-monooxygenase activity	Phenotype
GO:0030957	Tat protein binding	Phenotype
GO:0010348	lithium:proton antiporter activity	Phenotype
GO:0036257	multivesicular body organization	Phenotype
GO:0099638	endosome to plasma membrane protein transport	Phenotype
GO:0004324	ferredoxin-NADP+ reductase activity	Phenotype
GO:0046865	terpenoid transport	Phenotype
GO:0070574	cadmium ion transmembrane transport	Phenotype
GO:0016784	3-mercaptopyruvate sulfurtransferase activity	Phenotype
GO:0008265	molybdenum cofactor sulfurtransferase activity	Phenotype
GO:0031981	nuclear lumen	Phenotype
GO:1990446	U1 snRNP binding	Phenotype
GO:0004747	ribokinase activity	Phenotype
GO:0052731	phosphocholine phosphatase activity	Phenotype
GO:0031123	RNA 3'-end processing	Phenotype
GO:0004485	methylcrotonoyl-CoA carboxylase activity	Phenotype
GO:0030149	sphingolipid catabolic process	Phenotype
GO:0006904	vesicle docking involved in exocytosis	Phenotype
GO:0071282	cellular response to iron(II) ion	Phenotype
GO:0031543	peptidyl-proline dioxygenase activity	Phenotype
GO:0004530	deoxyribonuclease I activity	Phenotype
GO:0000247	C-8 sterol isomerase activity	Phenotype
GO:0000813	ESCRT I complex	Phenotype
GO:0004582	dolichyl-phosphate beta-D-mannosyltransferase activity	Phenotype
GO:0033185	dolichol-phosphate-mannose synthase complex	Phenotype
GO:0035605	peptidyl-cysteine S-nitrosylase activity	Phenotype
GO:0035606	peptidyl-cysteine S-trans-nitrosylation	Phenotype
GO:0010966	regulation of phosphate transport	Phenotype
GO:0009311	oligosaccharide metabolic process	Phenotype
GO:0008534	oxidized purine nucleobase lesion DNA N-glycosylase activity	Phenotype
GO:0042834	peptidoglycan binding	Phenotype
GO:0052742	phosphatidylinositol kinase activity	Phenotype
GO:0051878	lateral element assembly	Phenotype
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	Phenotype
GO:0032050	clathrin heavy chain binding	Phenotype
GO:0071469	cellular response to alkaline pH	Phenotype
GO:0047958	glycine:2-oxoglutarate aminotransferase activity	Phenotype
GO:0035798	2-alkenal reductase (NADPH) activity	Phenotype
GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	Phenotype
GO:0099022	vesicle tethering	Phenotype
GO:0018454	acetoacetyl-CoA reductase activity	Phenotype
GO:0045703	ketoreductase activity	Phenotype
GO:0006654	phosphatidic acid biosynthetic process	Phenotype
GO:0031254	cell trailing edge	Phenotype
GO:0016462	pyrophosphatase activity	Phenotype
GO:0004059	aralkylamine N-acetyltransferase activity	Phenotype
GO:0140318	protein transporter activity	Phenotype
GO:0034050	symbiont-induced defense-related programmed cell death	Phenotype
GO:0051787	misfolded protein binding	Phenotype
GO:0071218	cellular response to misfolded protein	Phenotype
GO:0052815	medium-chain fatty acyl-CoA hydrolase activity	Phenotype
GO:0052816	long-chain fatty acyl-CoA hydrolase activity	Phenotype
GO:0035061	interchromatin granule	Phenotype
GO:0071230	cellular response to amino acid stimulus	Phenotype
GO:0071311	cellular response to acetate	Phenotype
GO:0008281	sulfonylurea receptor activity	Phenotype
GO:0030623	U5 snRNA binding	Phenotype
GO:0000109	nucleotide-excision repair complex	Phenotype
GO:0005675	transcription factor TFIIH holo complex	Phenotype
GO:0004607	phosphatidylcholine-sterol O-acyltransferase activity	Phenotype
GO:0044020	histone H4R3 methyltransferase activity	Phenotype
GO:0031129	inductive cell-cell signaling	Phenotype
GO:0042352	GDP-L-fucose salvage	Phenotype
GO:0047341	fucose-1-phosphate guanylyltransferase activity	Phenotype
GO:0050201	fucokinase activity	Phenotype
GO:0033819	lipoyl(octanoyl) transferase activity	Phenotype
GO:0051791	medium-chain fatty acid metabolic process	Phenotype
GO:0051792	medium-chain fatty acid biosynthetic process	Phenotype
GO:0018479	benzaldehyde dehydrogenase (NAD+) activity	Phenotype
GO:0004109	coproporphyrinogen oxidase activity	Phenotype
GO:0006741	NADP+ biosynthetic process	Phenotype
GO:0080021	response to benzoic acid	Phenotype
GO:1990380	K48-linked deubiquitinase activity	Phenotype
GO:0015211	purine nucleoside transmembrane transporter activity	Phenotype
GO:0009301	snRNA transcription	Phenotype
GO:0006104	succinyl-CoA metabolic process	Phenotype
GO:0005046	KDEL sequence binding	Phenotype
GO:0006621	protein retention in ER lumen	Phenotype
GO:0031090	organelle membrane	Phenotype
GO:0008124	4-alpha-hydroxytetrahydrobiopterin dehydratase activity	Phenotype
GO:0004081	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity	Phenotype
GO:0031124	mRNA 3'-end processing	Phenotype
GO:0005885	Arp2/3 protein complex	Phenotype
GO:0097177	mitochondrial ribosome binding	Phenotype
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	Phenotype
GO:0004644	phosphoribosylglycinamide formyltransferase activity	Phenotype
GO:0009152	purine ribonucleotide biosynthetic process	Phenotype
GO:0004532	RNA exonuclease activity	Phenotype
GO:0090465	intracellular arginine homeostasis	Phenotype
GO:0031210	phosphatidylcholine binding	Phenotype
GO:0004468	L-lysine N-acetyltransferase activity, acting on acetyl phosphate as donor	Phenotype
GO:1904880	response to hydrogen sulfide	Phenotype
GO:0010997	anaphase-promoting complex binding	Phenotype
GO:0006568	L-tryptophan metabolic process	Phenotype
GO:0071453	cellular response to oxygen levels	Phenotype
GO:0008175	tRNA methyltransferase activity	Phenotype
GO:0008940	nitrate reductase activity	Phenotype
GO:0022849	glutamate-gated calcium ion channel activity	Phenotype
GO:0036261	7-methylguanosine cap hypermethylation	Phenotype
GO:0071164	RNA cap trimethylguanosine synthase activity	Phenotype
GO:0031409	pigment binding	Phenotype
GO:0070207	protein homotrimerization	Phenotype
GO:0006742	NADP+ catabolic process	Phenotype
GO:0019677	NAD+ catabolic process	Phenotype
GO:0045910	negative regulation of DNA recombination	Phenotype
GO:0032960	regulation of inositol trisphosphate biosynthetic process	Phenotype
GO:0042147	retrograde transport, endosome to Golgi	Phenotype
GO:0006903	vesicle targeting	Phenotype
GO:0001727	lipid kinase activity	Phenotype
GO:0098797	plasma membrane protein complex	Phenotype
GO:0016972	thiol oxidase activity	Phenotype
GO:1901355	response to rapamycin	Phenotype
GO:1902661	positive regulation of glucose mediated signaling pathway	Phenotype
GO:2000234	positive regulation of rRNA processing	Phenotype
GO:0052654	L-leucine-2-oxoglutarate transaminase activity	Phenotype
GO:0052655	L-valine-2-oxoglutarate transaminase activity	Phenotype
GO:0052656	L-isoleucine-2-oxoglutarate transaminase activity	Phenotype
GO:0071267	L-methionine salvage	Phenotype
GO:0031985	Golgi cisterna	Phenotype
GO:0019894	kinesin binding	Phenotype
GO:0047598	7-dehydrocholesterol reductase activity	Phenotype
GO:0003846	2-acylglycerol O-acyltransferase activity	Phenotype
GO:0004622	phosphatidylcholine lysophospholipase activity	Phenotype
GO:0005432	calcium:sodium antiporter activity	Phenotype
GO:0050377	UDP-glucose 4,6-dehydratase activity	Phenotype
GO:0050313	sulfur dioxygenase activity	Phenotype
GO:0051723	protein methylesterase activity	Phenotype
GO:0140002	histone H3K4me3 reader activity	Phenotype
GO:1990280	RNA localization to chromatin	Phenotype
GO:0010521	telomerase inhibitor activity	Phenotype
GO:0015194	L-serine transmembrane transporter activity	Phenotype
GO:0031125	rRNA 3'-end processing	Phenotype
GO:0015247	aminophospholipid flippase activity	Phenotype
GO:0048194	Golgi vesicle budding	Phenotype
GO:0055037	recycling endosome	Phenotype
GO:0140978	mitochondrial large ribosomal subunit binding	Phenotype
GO:1902775	mitochondrial large ribosomal subunit assembly	Phenotype
GO:0030121	AP-1 adaptor complex	Phenotype
GO:0016180	snRNA processing	Phenotype
GO:0032497	detection of lipopolysaccharide	Phenotype
GO:0038187	pattern recognition receptor activity	Phenotype
GO:0008250	oligosaccharyltransferase complex	Phenotype
GO:0046949	fatty-acyl-CoA biosynthetic process	Phenotype
GO:0047184	1-acylglycerophosphocholine O-acyltransferase activity	Phenotype
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	Phenotype
GO:0010273	detoxification of copper ion	Phenotype
GO:0015843	methylammonium transport	Phenotype
GO:0018858	benzoate-CoA ligase activity	Phenotype
GO:0008379	thioredoxin peroxidase activity	Phenotype
GO:0007060	male meiosis chromosome segregation	Phenotype
GO:0004558	alpha-1,4-glucosidase activity	Phenotype
GO:0048038	quinone binding	Phenotype
GO:0035437	maintenance of protein localization in endoplasmic reticulum	Phenotype
GO:0003881	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity	Phenotype
GO:0008465	hydroxypyruvate reductase (NADH) activity	Phenotype
GO:0015138	fumarate transmembrane transporter activity	Phenotype
GO:0008413	8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity	Phenotype
GO:0004181	metallocarboxypeptidase activity	Phenotype
GO:0004422	hypoxanthine phosphoribosyltransferase activity	Phenotype
GO:0015225	biotin transmembrane transporter activity	Phenotype
GO:0004866	endopeptidase inhibitor activity	Phenotype
GO:0009165	nucleotide biosynthetic process	Phenotype
GO:0019136	deoxynucleoside kinase activity	Phenotype
GO:0042256	cytosolic ribosome assembly	Phenotype
GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase activity	Phenotype
GO:0140327	flippase activity	Phenotype
GO:0061809	NAD+ nucleosidase activity, cyclic ADP-ribose generating	Phenotype
GO:0010430	fatty acid omega-oxidation	Phenotype
GO:0015226	carnitine transmembrane transporter activity	Phenotype
GO:0050577	GDP-L-fucose synthase activity	Phenotype
GO:0045550	geranylgeranyl reductase activity	Phenotype
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	Phenotype
GO:0098562	cytoplasmic side of membrane	Phenotype
GO:0036289	peptidyl-serine autophosphorylation	Phenotype
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	Phenotype
GO:0004693	cyclin-dependent protein serine/threonine kinase activity	Phenotype
GO:0008171	O-methyltransferase activity	Phenotype
GO:0031000	response to caffeine	Phenotype
GO:0016116	carotenoid metabolic process	Phenotype
GO:0051445	regulation of meiotic cell cycle	Phenotype
GO:0015233	pantothenate transmembrane transporter activity	Phenotype
GO:0015887	pantothenate transmembrane transport	Phenotype
GO:0042371	vitamin K biosynthetic process	Phenotype
GO:0008242	omega peptidase activity	Phenotype
GO:0005539	glycosaminoglycan binding	Phenotype
GO:1904383	response to sodium phosphate	Phenotype
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	Phenotype
GO:0016540	protein autoprocessing	Phenotype
GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity	Phenotype
GO:0061459	L-arginine transmembrane transporter activity	Phenotype
GO:0070716	mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication	Phenotype
GO:0008887	glycerate kinase activity	Phenotype
GO:0004370	glycerol kinase activity	Phenotype
GO:0006526	L-arginine biosynthetic process	Phenotype
GO:0017056	structural constituent of nuclear pore	Phenotype
GO:0005372	water transmembrane transporter activity	Phenotype
GO:1903231	mRNA base-pairing post-transcriptional repressor activity	Phenotype
GO:0043434	response to peptide hormone	Phenotype
GO:0000009	alpha-1,6-mannosyltransferase activity	Phenotype
GO:0060468	prevention of polyspermy	Phenotype
GO:0061608	nuclear import signal receptor activity	Phenotype
GO:0097038	perinuclear endoplasmic reticulum	Phenotype
GO:0030275	LRR domain binding	Phenotype
GO:0106049	regulation of cellular response to osmotic stress	Phenotype
GO:0000512	lncRNA-mediated post-transcriptional gene silencing	Phenotype
GO:0048512	circadian behavior	Phenotype
GO:0016433	rRNA (adenine) methyltransferase activity	Phenotype
GO:0002183	cytoplasmic translational initiation	Phenotype
GO:0140463	chromatin-protein adaptor activity	Phenotype
GO:0005669	transcription factor TFIID complex	Phenotype
GO:0016251	RNA polymerase II general transcription initiation factor activity	Phenotype
GO:0000403	Y-form DNA binding	Phenotype
GO:0000405	bubble DNA binding	Phenotype
GO:0031297	replication fork processing	Phenotype
GO:0045027	DNA end binding	Phenotype
GO:0070336	flap-structured DNA binding	Phenotype
GO:0140656	endodeoxyribonuclease activator activity	Phenotype
GO:1990426	mitotic recombination-dependent replication fork processing	Phenotype
GO:0006227	dUDP biosynthetic process	Phenotype
GO:0006233	dTDP biosynthetic process	Phenotype
GO:0120136	dUMP kinase activity	Phenotype
GO:0030684	preribosome	Phenotype
GO:0061631	ubiquitin conjugating enzyme activity	Phenotype
GO:0005537	D-mannose binding	Phenotype
GO:0140767	enzyme-substrate adaptor activity	Phenotype
GO:2001065	mannan binding	Phenotype
GO:0098708	D-glucose import across plasma membrane	Phenotype
GO:0000939	inner kinetochore	Phenotype
GO:0034506	chromosome, centromeric core domain	Phenotype
GO:0140995	histone H2A kinase activity	Phenotype
GO:1990758	mitotic sister chromatid biorientation	Phenotype
GO:0036384	CDP phosphatase activity	Phenotype
GO:0036088	D-serine catabolic process	Phenotype
GO:0055130	D-alanine catabolic process	Phenotype
GO:0000796	condensin complex	Phenotype
GO:0033553	rDNA heterochromatin	Phenotype
GO:0061638	CENP-A containing chromatin	Phenotype
GO:0008287	protein serine/threonine phosphatase complex	Phenotype
GO:0000110	nucleotide-excision repair factor 1 complex	Phenotype
GO:1901255	nucleotide-excision repair involved in interstrand cross-link repair	Phenotype
GO:1990599	3' overhang single-stranded DNA endodeoxyribonuclease activity	Phenotype
GO:0098654	CENP-A recruiting complex	Phenotype
GO:0044205	'de novo' UMP biosynthetic process	Phenotype
GO:0000124	SAGA complex	Phenotype
GO:0005662	DNA replication factor A complex	Phenotype
GO:0030014	CCR4-NOT complex	Phenotype
GO:0005736	RNA polymerase I complex	Phenotype
GO:0006362	transcription elongation by RNA polymerase I	Phenotype
GO:0005955	calcineurin complex	Phenotype
GO:0019211	phosphatase activator activity	Phenotype
GO:0071014	post-mRNA release spliceosomal complex	Phenotype
GO:0008311	double-stranded DNA 3'-5' DNA exonuclease activity	Phenotype
GO:0090616	mitochondrial mRNA 3'-end processing	Phenotype
GO:0051286	cell tip	Phenotype
GO:0005682	U5 snRNP	Phenotype
GO:0005688	U6 snRNP	Phenotype
GO:0005697	telomerase holoenzyme complex	Phenotype
GO:0120115	Lsm2-8 complex	Phenotype
GO:0032154	cleavage furrow	Phenotype
GO:0035841	new growing cell tip	Phenotype
GO:0035838	growing cell tip	Phenotype
GO:0071004	U2-type prespliceosome	Phenotype
GO:0042555	MCM complex	Phenotype
GO:1902975	mitotic DNA replication initiation	Phenotype
GO:1990074	polyuridylation-dependent mRNA catabolic process	Phenotype
GO:0044615	nuclear pore nuclear basket	Phenotype
GO:0030050	vesicle transport along actin filament	Phenotype
GO:0061573	actin filament bundle retrograde transport	Phenotype
GO:0070649	formin-nucleated actin cable assembly	Phenotype
GO:0097575	lateral cell cortex	Phenotype
GO:0031509	subtelomeric heterochromatin formation	Phenotype
GO:0045141	meiotic telomere clustering	Phenotype
GO:0030893	meiotic cohesin complex	Phenotype
GO:0031619	homologous chromosome orientation in meiotic metaphase I	Phenotype
GO:0044284	mitochondrial crista junction	Phenotype
GO:0046969	histone H3K9 deacetylase activity, NAD-dependent	Phenotype
GO:0099115	chromosome, subtelomeric region	Phenotype
GO:1990385	meiotic spindle midzone	Phenotype
GO:0005869	dynactin complex	Phenotype
GO:0106006	cytoskeletal protein-membrane anchor activity	Phenotype
GO:1904262	negative regulation of TORC1 signaling	Phenotype
GO:0000172	ribonuclease MRP complex	Phenotype
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Phenotype
GO:0005684	U2-type spliceosomal complex	Phenotype
GO:0006361	transcription initiation at RNA polymerase I promoter	Phenotype
GO:0006363	termination of RNA polymerase I transcription	Phenotype
GO:0042790	nucleolar large rRNA transcription by RNA polymerase I	Phenotype
GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	Phenotype
GO:0008541	proteasome regulatory particle, lid subcomplex	Phenotype
GO:0004535	poly(A)-specific ribonuclease activity	Phenotype
GO:0006369	termination of RNA polymerase II transcription	Phenotype
GO:0006386	termination of RNA polymerase III transcription	Phenotype
GO:1903241	U2-type prespliceosome assembly	Phenotype
GO:1990447	U2 snRNP binding	Phenotype
GO:0101005	deubiquitinase activity	Phenotype
