id	name	node_type
100129075	KTN1-AS1	Gene
100129239	CXORF51A	Gene
100130889	PSORS1C3	Gene
100191040	C2CD4D	Gene
10022	INSL5	Gene
100271874	ZNRF2P2	Gene
100302115	MIR1468	Gene
100302118	MIR1286	Gene
100302174	MIR1307	Gene
100302175	MIR1207	Gene
100302210	MIR1909	Gene
100302211	MIR1203	Gene
100302218	MIR1285-1	Gene
100302261	MIR1910	Gene
100302284	MIR1303	Gene
100313843	MIR711	Gene
100314092	MIR664-2	Gene
100314094	MIR466C	Gene
100359731	TIPINL1	Gene
100380360	F13A	Gene
100416145	TUBA-RS1	Gene
100422832	MIR3191	Gene
100422897	MIR4302	Gene
100422951	MIR3144	Gene
100423020	MIR4258	Gene
100500753	ST5	Gene
100500827	MIR3614	Gene
100500853	MIR3605	Gene
100500908	MIR3613	Gene
100504631	VMN1R239-PS	Gene
100505477	LINC01602	Gene
100507588	TGFBR3L	Gene
100526486	MIR466B-4	Gene
100616121	MIR1268B	Gene
100616127	MIR4448	Gene
100616135	MIR4507	Gene
100616234	MIR4454	Gene
100616247	MIR151B	Gene
100616251	MIR1587	Gene
100616258	MIR4516	Gene
100616259	MIR378I	Gene
100616263	MIR4485	Gene
100616316	MIR4524A	Gene
100616321	MIR378G	Gene
100616360	MIR2467	Gene
100616376	MIR4492	Gene
100616387	MIR3064	Gene
100627778	ARSE	Gene
100628572	MIR101C	Gene
100847054	MIR5588	Gene
100862728	UPK1A-AS1	Gene
100996712	SRGAP2D	Gene
101928604	ZBTB46-AS1	Gene
102465489	MIR6815	Gene
102465513	MIR6852	Gene
102465769	MIR7667	Gene
102465787	MIR126B	Gene
102465802	MIR7704	Gene
102465833	MIR4433B	Gene
102465856	MIR7974	Gene
102465858	MIR7977	Gene
102466247	MIR1273H	Gene
102466854	MIR7705	Gene
10255	HCG9	Gene
102724657	MSANTD5	Gene
102843928	FAM115C	Gene
104795677	MIR450B-1	Gene
104796141	MIR29C-2	Gene
104796628	MIR598-2	Gene
104797377	MIR450B-2	Gene
105594	CPHX1	Gene
10692	RRH	Gene
107055398	GRASP	Gene
11148	HHLA2	Gene
113091	PTH2	Gene
11318	ACKR5	Gene
113457	TUBA3D	Gene
116521599	CCDC155	Gene
118670	FAM24A	Gene
121793	TEX29	Gene
1262	CNGA4	Gene
126204	NLRP13	Gene
127077	OR2T11	Gene
127540	HMGB4	Gene
129684	CNTNAP5	Gene
13067	CYCT	Gene
13114	CYP3A16	Gene
132112	RTP1	Gene
13397	DLX6OS2	Gene
134701	RIPPLY2	Gene
13499	DRR1	Gene
139735	ZFP92	Gene
139793	PAGE3	Gene
139804	RBMXL3	Gene
140850	DEFB127	Gene
140902	R3HDML	Gene
146225	CMTM2	Gene
146562	DNAAF8	Gene
147657	ZNF480	Gene
148206	ZNF714	Gene
148930	KNCN	Gene
149934	NCOR1P1	Gene
150165	XKR3	Gene
153918	ZC2HC1B	Gene
15455	HPVC1	Gene
155051	CRYGN	Gene
158062	LCN6	Gene
158160	HSD17B7P2	Gene
159119	HSFY2	Gene
169834	ZNF883	Gene
16991	LT1	Gene
170959	ZNF431	Gene
171482	FAM9A	Gene
196472	GARIN6	Gene
196872	VESTAR	Gene
200172	SLFNL1	Gene
200315	APOBEC3A	Gene
200810	ALG1L1P	Gene
203076	C8ORF74	Gene
20673	SOX19	Gene
20726	SERPINB9D	Gene
212569	ZFP273	Gene
219436	OR5D14	Gene
219482	OR5M3	Gene
219487	OR5M11	Gene
219770	GJD4	Gene
220416	LRRC63	Gene
22767	ZFY1	Gene
22817	NR1I4	Gene
23519	ANP32D	Gene
2359	FPR3	Gene
23591	FAM215A	Gene
236219	TCSTV3	Gene
240186	ZFP438	Gene
245701	IGF1RA	Gene
245929	DEFB115	Gene
252637	SHP	Gene
253868	CRMA	Gene
254973	OR1L4	Gene
256646	NUTM1	Gene
257890	OR9S13	Gene
26138	LINC00588	Gene
26219	OR1J4	Gene
26246	OR2L2	Gene
26301	GBGT1	Gene
2636	GBX1	Gene
26494	OR8G1	Gene
26582	DUX3	Gene
266815	MILL1	Gene
26770	SNORD79	Gene
26791	SNORD58A	Gene
26799	SNORD50A	Gene
26806	SNORD44	Gene
26814	SNORD36B	Gene
26824	RNU11	Gene
2713	GK3	Gene
27320	TNRC18P2	Gene
283159	OR8D1	Gene
283458	NME2P1	Gene
28387	IGHV5-78	Gene
283999	TMEM235	Gene
284123	FAM27E5	Gene
285051	STPG4	Gene
286967	FAM223B	Gene
290615	C16H19ORF44	Gene
29125	C11ORF21	Gene
29206	YBX1-PS20	Gene
292739	C1H19ORF47	Gene
293190	BCL2L1-PS1	Gene
294231	C20H6ORF136	Gene
296169	PSMB3L2	Gene
299306	RUVBL1-PS1	Gene
304447	MYL6L2	Gene
307008	C17H7ORF25	Gene
307056	ANLNL1	Gene
309029	C1H10ORF88	Gene
310158	C2H5ORF22	Gene
313155	RGD1359108	Gene
313595	C5H1ORF216	Gene
315126	C7H22ORF23	Gene
319535	ZFP182	Gene
3228	HOXC12	Gene
3346	HTN1	Gene
337873	H2BC20P	Gene
338579	ANKRD30BP3	Gene
338872	C1QTNF9	Gene
338879	RNASE10	Gene
339263	LINC02693	Gene
340784	HMX3	Gene
341346	SMCO2	Gene
341350	OVCH1	Gene
343071	PRAMEF10	Gene
344454	AOX2P	Gene
353139	LCE2A	Gene
353140	LCE2C	Gene
353498	CYP11B3	Gene
360159	CYCSP6	Gene
360560	4933427D14RIKL	Gene
360692	C11H21ORF91	Gene
361941	C2H4ORF33	Gene
362671	C5H1ORF174	Gene
362936	ZFP707L1	Gene
364558	PALLDL1	Gene
364723	HIST1H2AO	Gene
365549	SLC5A1L1	Gene
367175	RPL29L4	Gene
368153	RT1-CE7	Gene
380608	TAGAP1	Gene
380878	TCSTV7A	Gene
387616	TAS2R140	Gene
387628	FGF7P6	Gene
387694	SH2D4B	Gene
387751	GVINP1	Gene
387778	SPDYC	Gene
388685	LINC01138	Gene
390142	OR5D13	Gene
390264	OR10G4	Gene
390648	OR4F6	Gene
390664	C1QTNF8	Gene
391196	OR2M7	Gene
391211	OR2G6	Gene
391267	ANKRD20A11P	Gene
400798	C1ORF220	Gene
400966	RGPD1	Gene
401667	OR51A2	Gene
401898	ZNF833P	Gene
402573	SPACDR	Gene
405882	WDR32	Gene
406889	MIRLET7F2	Gene
406895	MIR103A1	Gene
406896	MIR103A2	Gene
406954	MIR181A2	Gene
407000	MIR218-1	Gene
407025	MIR29B2	Gene
41025	P	Gene
4108	MAGEA9	Gene
4115	MAGEB4	Gene
414789	RT1-CE15	Gene
416689	FAM208B	Gene
419472	PQLC2	Gene
423694	KIF1BP	Gene
425054	VCX3B	Gene
427953	MAATS1	Gene
42852	HSP68	Gene
439936	LINC02899	Gene
440299	DNM1P41	Gene
440519	ZNF724	Gene
441509	GLRA4	Gene
441639	OR9K2	Gene
493913	PAPPA-AS1	Gene
497865	RBM25L1	Gene
497923	ZFP286A	Gene
498014	C10H17ORF58	Gene
498072	HMGB2L1	Gene
498143	RPL15L1	Gene
498988	HMGB2-PS6	Gene
499244	FTL1L7	Gene
4993	OR2C1	Gene
499603	LARP1BL	Gene
499900	ZFP133	Gene
500039	AK2-PS3	Gene
502913	HIST2H4A	Gene
50836	TAS2R8	Gene
51121	RPL26L1	Gene
51146	A4GNT	Gene
51213	LUZP4	Gene
51252	FAM178B	Gene
51463	GPR89B	Gene
5148	PDE6G	Gene
52647	D15ERTD509E	Gene
5370	PMCHL2	Gene
54967	CT55	Gene
55592	GOLGA2P5	Gene
56136	PCDHA13	Gene
56169	GSDMC	Gene
56517	SLC22A21	Gene
574501	MIR499A	Gene
57474	ZNF490	Gene
57829	ZP4	Gene
619498	SNORD74	Gene
6283	S100A12	Gene
636741	ZFP964	Gene
641652	DEFB44	Gene
643858	KRT18P30	Gene
644338	RPL37AP8	Gene
644994	SMIM23	Gene
645367	GGT8P	Gene
649946	RPL23AP64	Gene
653108	CXADRP1	Gene
653190	ABCC6P1	Gene
654321	SNORA75	Gene
668896	SPCS2-PS	Gene
67028	CHMP1B2	Gene
6706	SPRR2G	Gene
677772	SCARNA6	Gene
677816	SNORA35	Gene
677830	SNORA50A	Gene
679825	RAET1LL1	Gene
680498	HIST1H3B	Gene
68195	RNASET2B	Gene
684828	H4F3	Gene
685245	EARS2L1	Gene
685880	VOM1R99	Gene
689484	FRG1-PS1	Gene
690906	LILRC2	Gene
692169	IGKV15-103	Gene
693120	MIR33B	Gene
693190	MIR605	Gene
693212	MIR627	Gene
693216	MIR631	Gene
723824	MIR103-1	Gene
723871	MIR468	Gene
723965	MIRLET7A-2	Gene
723975	MIR721	Gene
724062	MIR101B	Gene
72807	ZFP429	Gene
728318	KRTAP9-1	Gene
729156	GTF2IRD1P1	Gene
729475	RAD51AP2	Gene
730013	ABCC6P2	Gene
730102	CRYZL2P	Gene
735270	MIR710	Gene
735271	MIR709	Gene
73542	TSSK5	Gene
75732	IQCD	Gene
75871	ZFP821	Gene
768218	MIR766	Gene
770776	FAM84B	Gene
771307	FAM129B	Gene
7760	ZNF213	Gene
79946	C10ORF95	Gene
80094	BIN3-IT1	Gene
80215	RUNX1-IT1	Gene
8115	TCL1A	Gene
81797	OR12D3	Gene
84539	MCHR2	Gene
84657	LINC00852	Gene
84672	TTTY6	Gene
8468	FKBP6	Gene
84832	ANKRD36BP1	Gene
84970	C1ORF94	Gene
8551	INE2	Gene
8552	INE1	Gene
89885	FATE1	Gene
9103	FCGR2C	Gene
91392	ZNF502	Gene
9247	GCM2	Gene
93890	PCDHB19	Gene
9834	FAM30A	Gene
9947	MAGEC1	Gene
100124480	MIR880	Gene
100125598	MT1-PS3	Gene
100130988	SPMIP7	Gene
100170121	THOC4	Gene
100361503	ZFP717	Gene
100504429	SPIN2D	Gene
100526622	MIR3561	Gene
100526625	MIR344B-1	Gene
100526640	MIR3583	Gene
100628622	MIR1843B	Gene
102465158	MIR6321	Gene
102465161	MIR6325	Gene
102466968	MIR6319-1	Gene
104797221	MIR3552	Gene
1068	CETN1	Gene
120775	OR2D3	Gene
126526	C19ORF47	Gene
131920	TMEM207	Gene
13646	KLK1B22	Gene
138802	OR13C8	Gene
139741	ACTRT1	Gene
146542	ZNF688	Gene
147407	SLC25A52	Gene
147687	ZNF417	Gene
150147	UMODL1-AS1	Gene
150160	CCT8L2	Gene
154386	LINC01600	Gene
158835	AWAT2	Gene
165100	TEX44	Gene
19066	PR	Gene
201965	RWDD4	Gene
219983	OR4D6	Gene
220032	GDPD4	Gene
256369	CCDC197	Gene
259234	DSCR10	Gene
283092	OR4C13	Gene
284827	KRTAP13-4	Gene
285267	ZNF619	Gene
285877	POM121L12	Gene
308990	C1H16ORF54	Gene
317705	VN1R5	Gene
317716	BPIFA4P	Gene
343641	TGM6	Gene
349334	FOXD4L4	Gene
377047	PRSS45P	Gene
3846	KRTAP5-9	Gene
3850	KRT3	Gene
386678	KRTAP10-11	Gene
387244	MIRLET7A-1	Gene
387253	MIRLET7F-2	Gene
387522	PEDS1-UBE2V1	Gene
388555	IGFL3	Gene
388951	TSPYL6	Gene
389903	CSAG3	Gene
390077	OR52N2	Gene
401994	OR14I1	Gene
402317	OR2A42	Gene
403244	OR2T35	Gene
440077	ZNF705A	Gene
441426	LINC00268	Gene
4556	TRNE	Gene
498977	DCTN3L1	Gene
50700	RDH8	Gene
574033	MIR18B	Gene
574445	MIR511	Gene
63947	DMRTC1	Gene
64100	ELSPBP1	Gene
690468	RPL38-PS8	Gene
729238	SFTPA2	Gene
7549	ZNF2	Gene
7565	ZNF17	Gene
7576	ZNF28	Gene
75858	SPEER4COS	Gene
84077	C3ORF20	Gene
84546	SNORD35B	Gene
8687	KRT38	Gene
90589	ZNF625	Gene
91409	CCDC74B	Gene
9287	TAAR2	Gene
10002	NR2E3	Gene
100033418	SNORD116-6	Gene
100033419	SNORD116-7	Gene
100041290	D4ERTD617E	Gene
100043507	GNG5-PS	Gene
100043826	MRPS36-PS1	Gene
100049716	NINJ2-AS1	Gene
100066	CYP2J11	Gene
100101807	FAM177A2	Gene
100113393	SNORD12B	Gene
100124463	MIR105	Gene
100128640	ACVR2B-AS1	Gene
100128665	FYTTD1P1	Gene
100129347	LINC00484	Gene
100130015	URAHP	Gene
100131551	LINC00887	Gene
100131604	DPP4-DT	Gene
100131964	RPL7L1P3	Gene
100132234	LINC00543	Gene
100132510	GLRXP3	Gene
100132724	DCAF13P3	Gene
100132938	AQP7P4	Gene
100270833	RPL5P12	Gene
100271531	RPL39P40	Gene
100287225	LINC01630	Gene
100289028	BNIP3P4	Gene
100289178	GNG12-AS1	Gene
100301775	NMES1	Gene
100302258	MIR1469	Gene
100316749	MIR467F	Gene
100316752	MIR1896	Gene
100316809	MIR1906-1	Gene
100329036	JMJD2C	Gene
100418748	KRT8P36	Gene
100418980	SNX18P7	Gene
100419560	KARS1P2	Gene
100420505	ADAM1B	Gene
100421589	LRRC37A7P	Gene
100422737	LINC02532	Gene
100422943	MIR3189	Gene
100499405	LINC00987	Gene
100505676	RRS1-DT	Gene
100506033	PTOV1-AS1	Gene
100506394	GAS6-DT	Gene
100506660	DDX11-AS1	Gene
100507086	DLG1-AS1	Gene
100507244	MAMDC2-AS1	Gene
100507537	STRIT1	Gene
100507557	EPM2A-DT	Gene
100509894	CPB2-AS1	Gene
100526835	FPGT-TNNI3K	Gene
100616530	CFAP418-AS1	Gene
100861519	GDNF-AS1	Gene
100862662	ALDH1L1-AS2	Gene
100873924	HLX-AS1	Gene
100874253	LINC00853	Gene
100874399	IMPDH1P10	Gene
100885781	LINC00348	Gene
100996251	LRIG2-DT	Gene
100996350	DUX4L26	Gene
100996732	LINC02802	Gene
101234262	COX5BP6	Gene
101409258	OSGEPL1-AS1	Gene
101409261	OGFR-AS1	Gene
101805492	CASC9	Gene
101927219	HNF4A-AS1	Gene
101927233	SEMA6A-AS1	Gene
101927258	LINC01474	Gene
101927275	NDUFV2-AS1	Gene
101927288	MANEA-DT	Gene
101927331	LINC01831	Gene
101927501	PINCR	Gene
101927580	LINC02141	Gene
101927587	LINC01725	Gene
101927686	LINC02541	Gene
101927698	DSCAS	Gene
101927700	LINC01524	Gene
101927720	ZNF793-AS1	Gene
101927780	LINC01303	Gene
101927832	PAQR9-AS1	Gene
101927891	PKN2-AS1	Gene
101927931	LINC01480	Gene
101928176	LINC01411	Gene
101928241	LINC01787	Gene
101928478	LINC02269	Gene
101928612	LNCEGFL7OS	Gene
101928820	LINC02535	Gene
101929231	MMADHC-DT	Gene
101929664	HORMAD2-AS1	Gene
101929733	LINC01954	Gene
101930114	HSD11B1-AS1	Gene
101954278	RNU6-8	Gene
102546227	LINC01340	Gene
102723619	ATXN2-AS	Gene
102724601	RABGAP1L-DT	Gene
103625684	RNU6-2	Gene
10394	PRG3	Gene
104326055	APOA1-AS	Gene
104472713	PCAT29	Gene
105369490	LINC02550	Gene
105370578	LINC01629	Gene
105371416	LINC02166	Gene
105373853	MYOSLID	Gene
105378853	LINC02609	Gene
105378992	LINC02057	Gene
106480791	HMGN2P47	Gene
106481826	RN7SL128P	Gene
10665	TSBP1	Gene
107105264	RNU1-70P	Gene
107105282	SCTR-AS1	Gene
10859	LILRB1	Gene
109729182	DM1-AS	Gene
113523640	DCXR-DT	Gene
116849	IL22B	Gene
116937	SNORD83A	Gene
118421	LINC00161	Gene
132989	C4ORF36	Gene
133923	ZNF474	Gene
134860	TAAR9	Gene
137196	CCDC26	Gene
140921	PPP2R5CP	Gene
146429	SLC22A31	Gene
147429	AQP4-AS1	Gene
147719	LYPD4	Gene
149501	KRT8P45	Gene
150142	ZNF295-AS1	Gene
158401	SHOC1	Gene
158960	ATP6AP1-DT	Gene
160365	CLECL1	Gene
161342	LINC00519	Gene
161406	RPL7AP10	Gene
162699	ELOA3P	Gene
163720	CYP4Z2P	Gene
165140	OXER1	Gene
16613	KLK1B11	Gene
16615	KLK1B16	Gene
16731	L1MD-TF17	Gene
16732	L1MD-TF18	Gene
16734	L1MD-TF26	Gene
16736	L1MD-TF30	Gene
16737	L1MD-TF5	Gene
168417	ZNF679	Gene
168448	CDC14C	Gene
171224	VMN1R229	Gene
171267	VMN1R84	Gene
171484	FAM9C	Gene
1817	DRD5P1	Gene
1818	DRD5P2	Gene
18422	OTT	Gene
18727	PIRA4	Gene
197135	PATL2	Gene
197350	CASP16P	Gene
19848	RNU2-10	Gene
201243	SPEM2	Gene
20282	SCP2-PS2	Gene
202865	C7ORF33	Gene
20455	SIF1	Gene
204801	NLRP11	Gene
209351	WFDC6A	Gene
216144	VMN2R81	Gene
219347	TMEM254-AS1	Gene
219417	OR8U1	Gene
220112	CTAGE3P	Gene
222256	CDHR3	Gene
222545	GPRC6A	Gene
22798	LAMB4	Gene
232409	CLEC2E	Gene
234684	FBXL9	Gene
235712	MRGPRA2B	Gene
23614	PPY2P	Gene
243864	MILL2	Gene
246181	AKR7L	Gene
246792	OBOX2	Gene
252672	SNL	Gene
253935	ANGPTL5	Gene
258113	OR11H23	Gene
25812	POM121L1P	Gene
258151	OR9I1B	Gene
258279	OR7G28	Gene
258331	OR10AK16	Gene
258516	OR7G31	Gene
258519	OR7E168	Gene
258583	OR8K38	Gene
258594	OR2D4	Gene
258669	OR9R7	Gene
258836	OR13C25	Gene
258881	OR10J3B	Gene
258977	OR4B1C	Gene
258993	OR5AC24	Gene
259292	TAS2R46	Gene
260408	PRSS45	Gene
26238	LINC01558	Gene
26531	OR11A1	Gene
26533	OR10G3	Gene
26659	OR7A5	Gene
27004	TCL6	Gene
2732	GLDCP1	Gene
280644	PSMD10P2	Gene
280664	WFDC10B	Gene
282770	OR10AG1	Gene
28320	IGHV1OR15-6	Gene
283970	PDXDC2P-NPIPB14P	Gene
284080	PICART1	Gene
284085	KRT18P55	Gene
284167	POLRMTP1	Gene
28467	IGHV1-24	Gene
284729	ESPNP	Gene
2848	GPR25	Gene
284825	LINC01697	Gene
28568	TRBV19	Gene
286140	RNF5P1	Gene
28670	TRAV13-2	Gene
28681	TRAV8-5	Gene
29034	CPS1-IT1	Gene
2989	GULOP	Gene
317703	VN1R4	Gene
319138	BNIP3P1	Gene
328563	APOL11B	Gene
333473	ZFP36L3	Gene
33445	DRP1	Gene
339400	CCDST	Gene
339451	KLHL17	Gene
339894	LINC00880	Gene
340037	PRR7-AS1	Gene
340888	AKR1B10P1	Gene
342666	LRRC37A11P	Gene
345430	KRT18P41	Gene
34636	RAB6	Gene
3467	IFNW1	Gene
347275	ACNATP	Gene
347673	EIF2S2P2	Gene
347710	PRAMEL4	Gene
353145	LCE3E	Gene
3532	IGKV1OR-2	Gene
353324	SPATA12	Gene
378872	FAM49A	Gene
379964	BXDC5	Gene
387775	SLC22A10	Gene
388963	C2ORF81	Gene
389114	ZNF662	Gene
389524	GTF2IRD2B	Gene
389756	AQP7P2	Gene
390075	OR52N5	Gene
390152	OR8H3	Gene
390206	RPS2P37	Gene
390213	DOC2GP	Gene
390433	OR4K13	Gene
391075	GAPDHP23	Gene
391109	OR10K1	Gene
391589	KRT18P34	Gene
392343	CNN2P3	Gene
392428	NPM1P9	Gene
400960	PCBP1-AS1	Gene
401081	C3ORF85	Gene
401288	LINC00242	Gene
401393	AZGP1P2	Gene
401447	USP17L1	Gene
401492	LINC01235	Gene
401973	OR10J6P	Gene
404309	OR5H24-PS1	Gene
404744	NPSR1-AS1	Gene
405185	OR7G23B	Gene
405312	OR8G18C	Gene
414169	BANF1P2	Gene
421577	PARK2	Gene
4246	SCGB2A1	Gene
42835	AP-1SIGMA	Gene
4295	MLN	Gene
433806	CHCHD2-PS	Gene
440081	DDX12P	Gene
440093	H3-5	Gene
440107	PLEKHG7	Gene
440560	PRAMEF11	Gene
440712	RHEX	Gene
441154	RPL7AP34	Gene
441775	RPL18P13	Gene
44263	SARA	Gene
442867	BPY2B	Gene
494124	CALM5	Gene
50802	IGK	Gene
51333	ZNF771	Gene
51806	CALML5	Gene
54082	TSPEAR-AS1	Gene
545725	MTERF1A	Gene
54580	UGT1A2P	Gene
545938	ZFP607A	Gene
554236	DPY19L2P1	Gene
55613	MTMR8	Gene
5620	PRM2	Gene
56547	MMP26	Gene
56662	VTRNA1-3	Gene
56663	VTRNA1-2	Gene
56861	OR5P57	Gene
58503	OPRPN	Gene
6082	SNORD20	Gene
619547	RPL34-PS1	Gene
625631	BLOC1S2-PS	Gene
627985	TRMT112-PS2	Gene
635960	AK3L2-PS	Gene
642635	TUBAP13	Gene
642740	RPL9P11	Gene
642797	DNAH10OS	Gene
643034	DUX4L19	Gene
643036	SLED1	Gene
643253	CCT6P1	Gene
643355	LINC01750	Gene
644131	CCT8P1	Gene
644861	NBPF13P	Gene
645949	LINC01822	Gene
64595	TTTY15	Gene
646467	CNN2P1	Gene
647121	EMBP1	Gene
647162	KRT18P33	Gene
649179	PRAMENP	Gene
6527	SLC5A4	Gene
653162	RPSAP9	Gene
653236	RPL23AP49	Gene
653381	SORD2P	Gene
653720	GOLGA8M	Gene
654459	DEFB25	Gene
665095	CYP2J8	Gene
668457	RPS10-PS1	Gene
677882	SNORA59B	Gene
693050	PBP	Gene
693176	MIR591	Gene
6974	TRGV2	Gene
727758	ROCK1P1	Gene
728040	LINC02499	Gene
728179	RPL7AP36	Gene
728276	CLEC19A	Gene
728290	LINC02027	Gene
728492	SERF1B	Gene
728558	ENTPD1-AS1	Gene
728638	KRT8P3	Gene
728643	HNRNPA1P33	Gene
728763	CROCC2	Gene
728927	ZNF736	Gene
728996	METTL8P1	Gene
73	ACTG1P1	Gene
74548	GSDMC4	Gene
7499	XG	Gene
764	CA5AP1	Gene
767688	RARRES3	Gene
7691	ZNF132	Gene
79295	OR5H6	Gene
79324	OR51G1	Gene
7955	RNF217-AS1	Gene
80069	LINC00574	Gene
81075	OR5BH1P	Gene
81870	KRTAP9-9	Gene
8290	H3-4	Gene
83598	LRRC2-AS1	Gene
83869	TTTY14	Gene
83888	FGFBP2	Gene
83889	WDR87	Gene
84070	FAM186B	Gene
8510	MMP23B	Gene
85413	SLC22A16	Gene
85474	LBX2	Gene
8781	PSPHP1	Gene
90316	TGIF2LX	Gene
9038	TAAR5	Gene
9087	TMSB4Y	Gene
93432	MGAM2	Gene
9407	TMPRSS11D	Gene
94161	SNORD46	Gene
9629	CLCA3P	Gene
97124	C76213	Gene
100038991	RPL35RT	Gene
100041163	RPL23A-PS3	Gene
101928601	MEI4	Gene
10214	SSX3	Gene
102636082	CCDC168	Gene
102638268	SPATA31D1E	Gene
199974	CYP4Z1	Gene
257101	ZNF683	Gene
259074	OR7A36	Gene
2986	GUCY2F	Gene
30304	TDGF1	Gene
387252	MIRLET7F-1	Gene
399591	TMSB15L	Gene
418339	FAAHL	Gene
497048	KU-MEL-3	Gene
624124	RPS7-PS3	Gene
666586	UBA52RT	Gene
724025	MIR655	Gene
75140	SLXL1	Gene
81770	RPL37L1	Gene
100041085	MFSD4B3-PS	Gene
100042823	RPL9-PS6	Gene
100043200	OR10U4	Gene
100043712	TMSB10B	Gene
100526579	MIR3564	Gene
101929726	MYMX	Gene
114661	PRSS28	Gene
11650	ALPPL2	Gene
117903916	NAA12	Gene
119692	OR51S1	Gene
121130	OR10P1	Gene
135927	LLCFC1	Gene
171234	VMN1R237	Gene
171271	VMN1R220	Gene
18775	PRL3D1	Gene
212281	ZFP729A	Gene
217246	ACE3	Gene
233090	SCGB2B24	Gene
237758	ZFP454	Gene
240038	ZFP994	Gene
243862	PSG22	Gene
257904	OR14A256	Gene
257938	OR10Q3	Gene
257958	OR14C44	Gene
258065	OR5AF1	Gene
258163	OR56B1B	Gene
258282	OR6C211	Gene
258288	OR5B122	Gene
258378	OR52S1	Gene
258412	OR8B9	Gene
258438	OR6D15	Gene
258488	OR5P54	Gene
258504	OR1O1	Gene
258525	OR5D41	Gene
258534	OR2W6	Gene
258667	OR6C69	Gene
258805	OR4D10C	Gene
258889	OR4K51	Gene
258945	OR1J18	Gene
259069	OR2Y1D	Gene
26339	OR5K1	Gene
26696	OR2T1	Gene
269639	ZFP512	Gene
283948	NHLRC4	Gene
3227	HOXC11	Gene
3744	KCNA10	Gene
374768	SPEM1	Gene
390084	OR56A5	Gene
391712	TRIM61	Gene
404336	OR2Y10	Gene
41905	TTC26	Gene
427347	CBWD1	Gene
435975	VMN2R63	Gene
498067	TMEM127L1	Gene
541463	TEX24	Gene
544748	OR6C8B	Gene
546913	VMN2R22	Gene
54752	FNDC8	Gene
566735	INSB	Gene
56869	ZFP109	Gene
57253	TAS2R108	Gene
638102	VMN2R115	Gene
641451	SNORA19	Gene
643226	GRXCR2	Gene
646262	LACTBL1	Gene
66346	NDUFB11B	Gene
66392	PRL2B1	Gene
666244	TMSB15B1	Gene
69761	AOC1L2	Gene
72219	SPATA31D1A	Gene
730159	TEX50	Gene
75555	NSCME3L	Gene
76383	H2AL1M	Gene
77117	ZFP934	Gene
78609	CSTDC1	Gene
79490	OR10G6	Gene
9596	OR1R1	Gene
195772	MAGEA9-PS	Gene
258233	OR11G25	Gene
258259	OR10AK14	Gene
258565	OR5G9	Gene
258632	OR5W15	Gene
258963	OR13A25	Gene
259042	OR7A35	Gene
259062	OR52N2B	Gene
319217	VMN2R7	Gene
387339	TAS2R102	Gene
489591	CDK11	Gene
100041581	ZKSCAN16	Gene
104371	ACC	Gene
108314	TSP1	Gene
16699	KRTAP13	Gene
17223	MCPT-PS1	Gene
208760	AQP12	Gene
22109	TSPY-PS	Gene
227630	LCN11	Gene
243428	IGKV11-125	Gene
245595	ZFP711	Gene
251210	GR	Gene
26164	MTG2	Gene
28677	TRAV9-2	Gene
299247	CPG1	Gene
312511	C4H2ORF42	Gene
328483	TRAV6-3	Gene
33461	PGK	Gene
362175	C3H11ORF91	Gene
373313	EGF1	Gene
387342	TAS2R107	Gene
45901	ME	Gene
501576	CHCHD4L1	Gene
563884	TGFB1B	Gene
647265	CYP2AB1P	Gene
655678	P76	Gene
67256	DLX6OS3	Gene
76219	ARXES1	Gene
792634	DRD1A	Gene
80343	SEL1L2	Gene
100128285	DNM1P35	Gene
100128292	DLG5-AS1	Gene
100129516	LINC02012	Gene
100130894	VAC14-AS1	Gene
100132774	KDM4A-AS1	Gene
100270998	RPL34P6	Gene
100271033	RPL4P6	Gene
100302640	LINC00882	Gene
100418744	KRT8P46	Gene
100505817	LINC02582	Gene
100506080	HMGA1P4	Gene
100506881	MKLN1-AS	Gene
100506922	MAP3K2-DT	Gene
100507118	PRC1-AS1	Gene
100526767	RNF103-CHMP3	Gene
100533107	RTEL1-TNFRSF6B	Gene
100533111	ZNF670-ZNF695	Gene
100652853	LINC01023	Gene
100861541	DOCK9-DT	Gene
100873838	RNU5A-8P	Gene
100874529	MPRIP-AS1	Gene
100996246	LINC02361	Gene
101927220	DEPDC1-AS1	Gene
101928151	LINC01179	Gene
101928483	NALT1	Gene
101928492	OR2A1-AS1	Gene
101928707	CD2BP2-DT	Gene
101929125	LINC01730	Gene
101929410	SUCLA2-AS1	Gene
101929639	B4GALT1-AS1	Gene
102443351	XNTRPC	Gene
102724362	SPINT1-AS1	Gene
102725541	ELDR	Gene
103752588	PACERR	Gene
104972195	ATP6V1FNB	Gene
105369563	LINC02725	Gene
105376736	EXOSC10-AS1	Gene
105377068	LINC02009	Gene
105377348	UBE2D3-AS1	Gene
106479417	RN7SL535P	Gene
110806272	BTG3-AS1	Gene
115830329	ZNNT1	Gene
1564	CYP2D7	Gene
171220	DSTNP2	Gene
199745	THAP8	Gene
204010	RPSAP52	Gene
26226	FBXW4P1	Gene
26782	SNORA66	Gene
283876	LINC00921	Gene
286333	FAM225A	Gene
399815	C10ORF88B	Gene
399844	LINC01002	Gene
399942	TUBAP2	Gene
416658	C7ORF26	Gene
417886	C12ORF29	Gene
