source	target	reference	reference_source
DED000623	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000590	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000776	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000100	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000690	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000371	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000018	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000673	367	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000122	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000690	6716	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000179	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000037	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000605	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000096	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000602	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000643	6716	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000785	6716	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000043	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000215	6716	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000144	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000594	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000599	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000092	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000645	2099	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000270	6716	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000087	6716	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000623	6716	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000931	389434	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000848	389434	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000616	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000974	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000363	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	1733	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000550	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000466	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED001027	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000647	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	1733	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000651	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000907	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	1733	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	1734	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000375	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000362	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000194	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000912	1733	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000912	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000910	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	389434	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	7276	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000912	1735	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000912	10344	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000912	7412	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000912	6347	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000912	958	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000912	6373	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	2152	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	10344	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	3791	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	4312	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	4283	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	3576	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	6347	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	4314	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	3586	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	7056	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	7412	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	1281	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	3627	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	4283	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	4312	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	958	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	58	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	6288	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	3552	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000979	7077	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	5327	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000911	3627	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	6347	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	4312	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	1281	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	1956	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	3627	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	1435	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	4283	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	7412	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	58	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	1282	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	10344	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	3576	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	6373	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	7056	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	3383	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000915	969	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000986	7124	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000986	3586	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	6401	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	3122	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	3383	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	3576	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	6347	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	4283	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	7056	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	2152	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	5329	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	7412	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	10344	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	3791	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	3627	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	5328	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	3569	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	3949	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	5054	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	958	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	1435	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	952	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	969	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	3500	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	3558	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	7124	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	58	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	7070	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	3552	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	3875	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	6373	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	6348	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000974	5329	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000974	6403	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000974	4312	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000974	969	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000974	6347	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000974	3576	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000974	6401	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000974	7124	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000974	5327	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
DED000744	4312	ToxCast invitrodb v4.3	ToxCast invitrodb v4.3
