source	target	reference	reference_source
58	GO:0070062	PMID:19199708|PMID:21362503|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
58	GO:0072562	PMID:22516433	Gene Ontology (GO) - Experimental Evidence
59	GO:0005615	PMID:23580065	Gene Ontology (GO) - Experimental Evidence
59	GO:0005737	PMID:11927518|PMID:12355421|PMID:17464107	Gene Ontology (GO) - Experimental Evidence
59	GO:0070062	PMID:23533145	Gene Ontology (GO) - Experimental Evidence
60	GO:0000785	PMID:16217013	Gene Ontology (GO) - Experimental Evidence
60	GO:0005615	PMID:16502470|PMID:22664934|PMID:23580065	Gene Ontology (GO) - Experimental Evidence
60	GO:0005634	PMID:11687588	Gene Ontology (GO) - Experimental Evidence
60	GO:0005737	PMID:24327345	Gene Ontology (GO) - Experimental Evidence
60	GO:0005856	PMID:24327345	Gene Ontology (GO) - Experimental Evidence
60	GO:0005911	PMID:25753039	Gene Ontology (GO) - Experimental Evidence
60	GO:0005912	PMID:22855531	Gene Ontology (GO) - Experimental Evidence
60	GO:0005925	PMID:21423176	Gene Ontology (GO) - Experimental Evidence
60	GO:0015629	PMID:11687588	Gene Ontology (GO) - Experimental Evidence
60	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
60	GO:0030027	PMID:24415753	Gene Ontology (GO) - Experimental Evidence
60	GO:0031982	PMID:19190083	Gene Ontology (GO) - Experimental Evidence
60	GO:0036464	PMID:15121898	Gene Ontology (GO) - Experimental Evidence
60	GO:0043296	PMID:22855531	Gene Ontology (GO) - Experimental Evidence
60	GO:0070062	PMID:11487543|PMID:19199708|PMID:20458337|PMID:21362503|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
60	GO:0070160	PMID:22855531	Gene Ontology (GO) - Experimental Evidence
60	GO:0072562	PMID:22516433	Gene Ontology (GO) - Experimental Evidence
70	GO:0005615	PMID:22664934|PMID:23580065	Gene Ontology (GO) - Experimental Evidence
70	GO:0005737	PMID:20962418	Gene Ontology (GO) - Experimental Evidence
70	GO:0005884	PMID:16611632|PMID:19799913	Gene Ontology (GO) - Experimental Evidence
70	GO:0005925	PMID:21423176	Gene Ontology (GO) - Experimental Evidence
70	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
70	GO:0030017	PMID:16288873	Gene Ontology (GO) - Experimental Evidence
70	GO:0070062	PMID:21362503|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
70	GO:0072562	PMID:22516433	Gene Ontology (GO) - Experimental Evidence
71	GO:0005615	PMID:16502470|PMID:23580065	Gene Ontology (GO) - Experimental Evidence
71	GO:0005634	PMID:21630459	Gene Ontology (GO) - Experimental Evidence
71	GO:0005884	PMID:28493397	Gene Ontology (GO) - Experimental Evidence
71	GO:0005911	PMID:22855531	Gene Ontology (GO) - Experimental Evidence
71	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
71	GO:0043296	PMID:22855531	Gene Ontology (GO) - Experimental Evidence
71	GO:0070062	PMID:20458337|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
71	GO:0070062	PMID:21557262	Gene Ontology (GO) - Experimental Evidence
